id,EDANid,imageURL,thumbnail
02298,edanmdm:npg_S_NPG.2002.184.1776,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1776,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1776/full/250,/0/default.jpg"
02299,edanmdm:npg_S_NPG.2002.184.1775,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1775,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1775/full/250,/0/default.jpg"
02300,edanmdm:npg_S_NPG.2002.184.1774,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1774,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1774/full/250,/0/default.jpg"
02301,edanmdm:npg_S_NPG.2002.184.1773,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1773,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1773/full/250,/0/default.jpg"
02302,edanmdm:npg_S_NPG.2002.184.1772,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1772,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1772/full/250,/0/default.jpg"
02303,edanmdm:npg_S_NPG.2002.184.1771,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1771,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1771/full/250,/0/default.jpg"
02304,edanmdm:npg_S_NPG.2002.184.1770,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1770,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1770/full/250,/0/default.jpg"
02305,edanmdm:npg_S_NPG.2002.184.177,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_177,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_177/full/250,/0/default.jpg"
02306,edanmdm:npg_S_NPG.2002.184.1769,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1769,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1769/full/250,/0/default.jpg"
02307,edanmdm:npg_S_NPG.2002.184.1768,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1768,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1768/full/250,/0/default.jpg"
02308,edanmdm:npg_S_NPG.2002.184.1767,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1767,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1767/full/250,/0/default.jpg"
02309,edanmdm:npg_S_NPG.2002.184.1766,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1766,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1766/full/250,/0/default.jpg"
02310,edanmdm:npg_S_NPG.2002.184.1765,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1765,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1765/full/250,/0/default.jpg"
02311,edanmdm:npg_S_NPG.2002.184.1764,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1764,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1764/full/250,/0/default.jpg"
02312,edanmdm:npg_S_NPG.2002.184.1763,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1763,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1763/full/250,/0/default.jpg"
02313,edanmdm:npg_S_NPG.2002.184.1762,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1762,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1762/full/250,/0/default.jpg"
02314,edanmdm:npg_S_NPG.2002.184.1761,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1761,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1761/full/250,/0/default.jpg"
02315,edanmdm:npg_S_NPG.2002.184.1760,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1760,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1760/full/250,/0/default.jpg"
02316,edanmdm:npg_S_NPG.2002.184.176,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_176,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_176/full/250,/0/default.jpg"
02317,edanmdm:npg_S_NPG.2002.184.1759,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1759,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1759/full/250,/0/default.jpg"
02318,edanmdm:npg_S_NPG.2002.184.1758,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1758,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1758/full/250,/0/default.jpg"
02319,edanmdm:npg_S_NPG.2002.184.1757,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1757,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1757/full/250,/0/default.jpg"
02320,edanmdm:npg_S_NPG.2002.184.1756,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1756,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1756/full/250,/0/default.jpg"
02321,edanmdm:npg_S_NPG.2002.184.1755,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1755,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1755/full/250,/0/default.jpg"
02322,edanmdm:npg_S_NPG.2002.184.1754,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1754,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1754/full/250,/0/default.jpg"
02323,edanmdm:npg_S_NPG.2002.184.1753,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1753,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1753/full/250,/0/default.jpg"
02324,edanmdm:npg_S_NPG.2002.184.1752,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1752,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1752/full/250,/0/default.jpg"
02325,edanmdm:npg_S_NPG.2002.184.1751,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1751,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1751/full/250,/0/default.jpg"
02326,edanmdm:npg_S_NPG.2002.184.1750,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1750,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1750/full/250,/0/default.jpg"
02327,edanmdm:npg_S_NPG.2002.184.175,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_175,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_175/full/250,/0/default.jpg"
02328,edanmdm:npg_S_NPG.2002.184.1749,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1749,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1749/full/250,/0/default.jpg"
02329,edanmdm:npg_S_NPG.2002.184.1748,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1748,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1748/full/250,/0/default.jpg"
02330,edanmdm:npg_S_NPG.2002.184.1747,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1747,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1747/full/250,/0/default.jpg"
02331,edanmdm:npg_S_NPG.2002.184.1746,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1746,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1746/full/250,/0/default.jpg"
02332,edanmdm:npg_S_NPG.2002.184.1745,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1745,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1745/full/250,/0/default.jpg"
02333,edanmdm:npg_S_NPG.2002.184.1744,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1744,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1744/full/250,/0/default.jpg"
02334,edanmdm:npg_S_NPG.2002.184.1743,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1743,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1743/full/250,/0/default.jpg"
02335,edanmdm:npg_S_NPG.2002.184.1742,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1742,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1742/full/250,/0/default.jpg"
02336,edanmdm:npg_S_NPG.2002.184.1741,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1741,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1741/full/250,/0/default.jpg"
02337,edanmdm:npg_S_NPG.2002.184.1740,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1740,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1740/full/250,/0/default.jpg"
02338,edanmdm:npg_S_NPG.2002.184.174,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_174,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_174/full/250,/0/default.jpg"
02339,edanmdm:npg_S_NPG.2002.184.1739,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1739,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1739/full/250,/0/default.jpg"
02340,edanmdm:npg_S_NPG.2002.184.1738,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1738,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1738/full/250,/0/default.jpg"
02341,edanmdm:npg_S_NPG.2002.184.1737,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1737,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1737/full/250,/0/default.jpg"
02342,edanmdm:npg_S_NPG.2002.184.1736,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1736,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1736/full/250,/0/default.jpg"
02343,edanmdm:npg_S_NPG.2002.184.1735,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1735,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1735/full/250,/0/default.jpg"
02344,edanmdm:npg_S_NPG.2002.184.1734,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1734,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1734/full/250,/0/default.jpg"
02345,edanmdm:npg_S_NPG.2002.184.1733,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1733,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1733/full/250,/0/default.jpg"
02346,edanmdm:npg_S_NPG.2002.184.1732,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1732,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1732/full/250,/0/default.jpg"
02347,edanmdm:npg_S_NPG.2002.184.1731,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1731,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1731/full/250,/0/default.jpg"
02348,edanmdm:npg_S_NPG.2002.184.1730,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1730,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1730/full/250,/0/default.jpg"
02349,edanmdm:npg_S_NPG.2002.184.173,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_173,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_173/full/250,/0/default.jpg"
02350,edanmdm:npg_S_NPG.2002.184.1729,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1729,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1729/full/250,/0/default.jpg"
02351,edanmdm:npg_S_NPG.2002.184.1728,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1728,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1728/full/250,/0/default.jpg"
02352,edanmdm:npg_S_NPG.2002.184.1727,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1727,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1727/full/250,/0/default.jpg"
02353,edanmdm:npg_S_NPG.2002.184.1726,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1726,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1726/full/250,/0/default.jpg"
02354,edanmdm:npg_S_NPG.2002.184.1725,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1725,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1725/full/250,/0/default.jpg"
02355,edanmdm:npg_S_NPG.2002.184.1724,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1724,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1724/full/250,/0/default.jpg"
02356,edanmdm:npg_S_NPG.2002.184.1723,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1723,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1723/full/250,/0/default.jpg"
02357,edanmdm:npg_S_NPG.2002.184.1722,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1722,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1722/full/250,/0/default.jpg"
02358,edanmdm:npg_S_NPG.2002.184.1721,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1721,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1721/full/250,/0/default.jpg"
02359,edanmdm:npg_S_NPG.2002.184.1720,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1720,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1720/full/250,/0/default.jpg"
02360,edanmdm:npg_S_NPG.2002.184.172,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_172,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_172/full/250,/0/default.jpg"
02361,edanmdm:npg_S_NPG.2002.184.1719,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1719,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1719/full/250,/0/default.jpg"
02362,edanmdm:npg_S_NPG.2002.184.1718,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1718,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1718/full/250,/0/default.jpg"
02363,edanmdm:npg_S_NPG.2002.184.1717,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1717,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1717/full/250,/0/default.jpg"
02364,edanmdm:npg_S_NPG.2002.184.1716,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1716,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1716/full/250,/0/default.jpg"
02365,edanmdm:npg_S_NPG.2002.184.1715,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1715,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1715/full/250,/0/default.jpg"
02366,edanmdm:npg_S_NPG.2002.184.1714,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1714,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1714/full/250,/0/default.jpg"
02367,edanmdm:npg_S_NPG.2002.184.1713,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1713,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1713/full/250,/0/default.jpg"
02368,edanmdm:npg_S_NPG.2002.184.1712,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1712,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1712/full/250,/0/default.jpg"
02369,edanmdm:npg_S_NPG.2002.184.1711,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1711,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1711/full/250,/0/default.jpg"
02370,edanmdm:npg_S_NPG.2002.184.1710,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1710,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1710/full/250,/0/default.jpg"
02371,edanmdm:npg_S_NPG.2002.184.171,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_171,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_171/full/250,/0/default.jpg"
02372,edanmdm:npg_S_NPG.2002.184.1709,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1709,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1709/full/250,/0/default.jpg"
02373,edanmdm:npg_S_NPG.2002.184.1708,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1708,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1708/full/250,/0/default.jpg"
02374,edanmdm:npg_S_NPG.2002.184.1707,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1707,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1707/full/250,/0/default.jpg"
02375,edanmdm:npg_S_NPG.2002.184.1706,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1706,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1706/full/250,/0/default.jpg"
02376,edanmdm:npg_S_NPG.2002.184.1705,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1705,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1705/full/250,/0/default.jpg"
02377,edanmdm:npg_S_NPG.2002.184.1704,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1704,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1704/full/250,/0/default.jpg"
02378,edanmdm:npg_S_NPG.2002.184.1703,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1703,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1703/full/250,/0/default.jpg"
02379,edanmdm:npg_S_NPG.2002.184.1702,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1702,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1702/full/250,/0/default.jpg"
02380,edanmdm:npg_S_NPG.2002.184.1701,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1701,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1701/full/250,/0/default.jpg"
02381,edanmdm:npg_S_NPG.2002.184.1700,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1700,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1700/full/250,/0/default.jpg"
02382,edanmdm:npg_S_NPG.2002.184.170,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_170,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_170/full/250,/0/default.jpg"
02383,edanmdm:npg_S_NPG.2002.184.17,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_17,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_17/full/250,/0/default.jpg"
02384,edanmdm:npg_S_NPG.2002.184.1699,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1699,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1699/full/250,/0/default.jpg"
02385,edanmdm:npg_S_NPG.2002.184.1698,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1698,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1698/full/250,/0/default.jpg"
02386,edanmdm:npg_S_NPG.2002.184.1697,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1697,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1697/full/250,/0/default.jpg"
02387,edanmdm:npg_S_NPG.2002.184.1696,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1696,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1696/full/250,/0/default.jpg"
02388,edanmdm:npg_S_NPG.2002.184.1695,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1695,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1695/full/250,/0/default.jpg"
02389,edanmdm:npg_S_NPG.2002.184.1694,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1694,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1694/full/250,/0/default.jpg"
02390,edanmdm:npg_S_NPG.2002.184.1693,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1693,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1693/full/250,/0/default.jpg"
02391,edanmdm:npg_S_NPG.2002.184.1692,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1692,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1692/full/250,/0/default.jpg"
02392,edanmdm:npg_S_NPG.2002.184.1691,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1691,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1691/full/250,/0/default.jpg"
02393,edanmdm:npg_S_NPG.2002.184.1690,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1690,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1690/full/250,/0/default.jpg"
02394,edanmdm:npg_S_NPG.2002.184.169,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_169,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_169/full/250,/0/default.jpg"
02395,edanmdm:npg_S_NPG.2002.184.1689,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1689,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1689/full/250,/0/default.jpg"
02396,edanmdm:npg_S_NPG.2002.184.1688,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1688,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1688/full/250,/0/default.jpg"
02397,edanmdm:npg_S_NPG.2002.184.1687,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1687,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1687/full/250,/0/default.jpg"
02398,edanmdm:npg_S_NPG.2002.184.1686,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1686,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1686/full/250,/0/default.jpg"
02399,edanmdm:npg_S_NPG.2002.184.1685,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1685,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1685/full/250,/0/default.jpg"
02400,edanmdm:npg_S_NPG.2002.184.1684,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1684,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1684/full/250,/0/default.jpg"
02401,edanmdm:npg_S_NPG.2002.184.1683,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1683,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1683/full/250,/0/default.jpg"
02402,edanmdm:npg_S_NPG.2002.184.1682,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1682,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1682/full/250,/0/default.jpg"
02403,edanmdm:npg_S_NPG.2002.184.1681,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1681,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1681/full/250,/0/default.jpg"
02404,edanmdm:npg_S_NPG.2002.184.1680,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1680,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1680/full/250,/0/default.jpg"
02405,edanmdm:npg_S_NPG.2002.184.168,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_168,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_168/full/250,/0/default.jpg"
02406,edanmdm:npg_S_NPG.2002.184.1679,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1679,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1679/full/250,/0/default.jpg"
02407,edanmdm:npg_S_NPG.2002.184.1678,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1678,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1678/full/250,/0/default.jpg"
02408,edanmdm:npg_S_NPG.2002.184.1677,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1677,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1677/full/250,/0/default.jpg"
02409,edanmdm:npg_S_NPG.2002.184.1676,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1676,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1676/full/250,/0/default.jpg"
02410,edanmdm:npg_S_NPG.2002.184.1675,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1675,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1675/full/250,/0/default.jpg"
02411,edanmdm:npg_S_NPG.2002.184.1674,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1674,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1674/full/250,/0/default.jpg"
02412,edanmdm:npg_S_NPG.2002.184.1673,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1673,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1673/full/250,/0/default.jpg"
02413,edanmdm:npg_S_NPG.2002.184.1672,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1672,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1672/full/250,/0/default.jpg"
02414,edanmdm:npg_S_NPG.2002.184.1671,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1671,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1671/full/250,/0/default.jpg"
02415,edanmdm:npg_S_NPG.2002.184.1670,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1670,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1670/full/250,/0/default.jpg"
02416,edanmdm:npg_S_NPG.2002.184.167,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_167,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_167/full/250,/0/default.jpg"
02417,edanmdm:npg_S_NPG.2002.184.1669,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1669,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1669/full/250,/0/default.jpg"
02418,edanmdm:npg_S_NPG.2002.184.1668,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1668,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1668/full/250,/0/default.jpg"
